100,30.90474739,-11.43872314
100.664488,31.20771158,-14.74389666
101.333391,31.03231049,-12.40030304
102.006739,30.91358501,-13.28747917
102.684561,30.80646929,-13.40703396
103.366887,31.27916766,-13.94559937
104.053747,30.96057888,-15.67289089
104.745172,31.51221888,-12.72906696
105.44119,30.93555005,-10.76513303
106.141834,30.88741733,-15.01126009
106.847133,31.27490226,-13.82253077
107.557119,30.94881754,-12.58721616
108.271823,30.8043916,-14.86024044
108.991276,31.21888427,-14.70084427
109.71551,30.98773819,-14.52682032
110.444556,31.2313477,-14.56889237
111.178446,31.04129571,-15.38273011
111.917213,31.30367016,-14.91393576
112.660889,30.73371968,-14.78435009
113.409507,30.94634111,-14.9813719
114.163099,30.97677779,-15.62385957
114.921699,30.8925757,-13.05973114
115.685339,30.9235474,-17.42802264
116.454054,31.09960741,-14.07961173
117.227877,31.29287484,-16.85376053
118.006842,30.82308743,-12.11654721
118.790983,30.78808743,-14.3760732
119.580334,30.90436047,-14.79860005
120.374931,30.98392563,-14.18166885
121.174807,30.94297112,-16.40345188
121.979999,30.71404365,-16.48750273
122.790541,31.08841027,-15.91255496
123.606469,31.01428001,-16.68987707
124.427819,30.86847239,-16.41047127
125.254626,31.12183965,-15.42358987
126.086928,30.90547739,-16.26189201
126.92476,31.04039693,-14.82805786
127.768159,30.80532122,-15.10270273
128.617163,30.82358087,-17.49591239
129.471808,30.96026063,-17.01984204
130.332132,31.03925853,-14.86899532
131.198173,30.99783824,-16.95961595
132.069969,30.80913231,-16.94698399
132.947557,30.75932509,-16.6256811
133.830977,31.11288596,-18.78719304
134.720268,30.84122327,-16.53557544
135.615467,30.77810435,-16.72394277
136.516615,30.73516868,-18.8280661
137.423751,31.10709287,-16.70544923
138.336915,30.80678228,-18.03237189
139.256147,30.64173599,-15.9699567
140.181487,30.6797259,-19.27801261
141.112976,31.18516391,-18.91557382
142.050654,30.85105269,-19.85443798
142.994563,31.0879534,-18.72703253
143.944744,31.07363427,-19.52234274
144.901239,31.12495304,-20.322591
145.86409,30.86158191,-20.61152834
146.833339,30.82040859,-19.64756288
147.809028,30.25647319,-17.76671608
148.791201,30.85350419,-17.49016816
149.7799,31.16080213,-18.59303646
150.775169,31.02364767,-20.1198465
151.777052,30.9136226,-19.51512686
152.785591,30.64269151,-20.4843416
153.800833,31.02211192,-18.95653158
154.82282,30.87706941,-21.54910007
155.851599,30.69806958,-18.15474792
156.887214,30.60325294,-21.00057864
157.92971,31.00315533,-20.67816276
158.979133,31.07485493,-21.16839449
160.03553,30.82540588,-20.91175801
161.098946,30.79744785,-22.49308447
162.169429,31.09506793,-22.05638205
163.247025,30.84590144,-21.68704346
164.331781,30.94378127,-19.47601726
165.423745,30.81971241,-21.28597643
166.522966,30.8278979,-20.18146793
167.62949,30.84356265,-22.22747946
168.743368,30.921405,-21.25721218
169.864646,30.79106872,-21.54611134
170.993376,30.68513327,-21.86520564
172.129606,30.69438313,-21.90653252
173.273386,30.7844591,-21.91505805
174.424766,30.4737549,-21.86427647
175.583797,30.94970465,-22.59012288
176.75053,31.12913916,-23.34748223
177.925015,30.89253966,-20.54010549
179.107305,30.72169526,-23.35957178
180.297451,30.79513191,-22.29944761
181.495505,31.30329038,-22.94922824
182.701521,30.92721961,-22.20221579
183.91555,30.55552217,-22.75252773
185.137646,30.59790488,-25.1602746
186.367863,30.77412802,-25.08225303
187.606254,30.480913,-22.16859314
188.852874,30.9111599,-22.78825424
190.107779,30.61673456,-24.5484485
191.371021,30.63115844,-24.43940602
192.642658,30.75730662,-25.59095215
193.922745,30.55130746,-25.24648561
195.211337,30.56377504,-24.60896574
196.508493,30.47146117,-25.54272183
197.814267,30.75099659,-23.92463972
199.128719,30.54535328,-25.27260163
200.451905,30.72352819,-26.62189061
201.783883,30.64100444,-24.82314476
203.124712,30.40886463,-26.05752153
204.47445,30.72391995,-27.66941059
205.833158,30.59764451,-24.00956056
207.200894,30.60613141,-25.16661685
208.577718,30.70220896,-26.15162784
209.963691,30.79079391,-27.87810995
211.358874,30.62168922,-26.7505243
212.763328,30.66778074,-27.2856059
214.177114,30.36518794,-29.21608553
215.600294,30.35390039,-30.1623749
217.032932,30.54601488,-27.72160511
218.475089,30.67491447,-28.51465175
219.926829,30.62131487,-29.04355643
221.388215,30.54043386,-27.23985195
222.859313,30.513459,-28.99586612
224.340185,30.5899795,-28.93533325
225.830898,30.5198473,-28.82059555
227.331517,30.24957189,-29.31891157
228.842107,30.45822957,-26.21574284
230.362734,30.37385532,-29.606571
231.893466,30.32465235,-28.89507199
233.434369,30.31417911,-30.64290206
234.985512,30.43999125,-29.60602548
236.546962,30.41658901,-29.40948192
238.118787,30.59034965,-29.93552299
239.701057,30.33964182,-28.63883234
241.293841,30.27022341,-29.57427365
242.897209,30.15318746,-31.28989456
244.511231,30.65880106,-30.82858233
246.135978,30.38114924,-32.93364051
247.771521,30.59548234,-31.66429603
249.417932,30.12089857,-31.63728707
251.075284,30.39713842,-31.25161715
252.743648,30.52300259,-33.81317657
254.423098,30.28340861,-31.16413178
256.113708,30.39235839,-31.54717887
257.815552,30.13242157,-31.99362003
259.528705,30.34680484,-31.88569598
261.253241,30.08974579,-33.81421265
262.989236,30.2305027,-33.50519938
264.736767,30.53238418,-31.80016377
266.495911,30.30277328,-33.12434186
268.266743,30.04619245,-35.14688295
270.049342,30.17178425,-35.70903162
271.843787,30.40915221,-33.11435436
273.650155,30.29844601,-34.22886938
275.468527,30.01671196,-33.56717504
277.298981,30.11386513,-34.31854053
279.141599,30.01340005,-36.28664779
280.99646,30.02610878,-32.48076229
282.863647,30.26544256,-35.40365693
284.743241,30.48649123,-35.62340001
286.635325,30.10331484,-35.1103555
288.539981,30.05002584,-37.74888191
290.457294,30.53827027,-35.21722357
292.387347,30.23421225,-36.3770598
294.330224,30.03124621,-33.8815837
296.286012,30.2683009,-37.65596008
298.254796,30.1449949,-37.47371922
300.236663,29.61107724,-36.01841163
302.231698,30.30292634,-39.42341144
304.239991,30.0535937,-38.61008094
306.261628,30.01456048,-37.09694222
